6.186385157202946017e-01 5.113982853028723463e-01 5.839029355943126109e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.472590337390695810e+09
8.524775852604480342e-01 2.140100149725375767e-01 2.996286111274297781e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.558585775258530378e+09
2.761740865527955169e-01 8.685959929285520520e-01 6.592515582912680250e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.357287865039305925e+09
4.612579009736728075e-02 8.191454840668941362e-01 5.218511331638875372e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.499121949492824078e+09
9.043738161530562314e-01 6.923349231480933064e-01 4.835506284719971459e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.641441263490877867e+09
4.225614768376447783e-01 6.167762668933323145e-01 2.661930169154315129e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.831874652334979296e+09
5.328389681171049608e-01 1.605724346174928208e-01 7.946472737411852671e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.920044499265429735e+09
8.753257892465543533e-01 7.702126284916854804e-02 7.573066908240254635e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.196237744684839010e+09
7.778575063238065690e-01 3.096022956960389205e-01 2.637401055440138364e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.258150381520340204e+09
1.858135122261397321e-01 6.267168358364358927e-01 2.921789269200164574e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.550520252648613930e+09
4.913627605162037559e-01 9.984932069113358066e-01 1.181397478473897866e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.077940383646759033e+09
7.180782037594173328e-01 9.463903564837881088e-01 5.984637316245160488e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.288137649866321564e+09
6.956051148026836106e-01 1.105629319053492710e-01 5.658541261968534908e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.689366042818470240e+09
2.238949497317110904e-01 6.989444383265953631e-01 3.780542274246546652e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.890448954757171631e+09
3.632070201381004670e-01 7.129808034665688909e-01 8.568313806823198986e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.015497588206315279e+09
8.234417956405911676e-01 6.536821564354485803e-01 2.952031508788008907e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.162014091421792984e+09
2.141538372344419239e-01 6.563982775618126819e-01 7.624320893271342436e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.006299875952360749e+09
1.693384616524926667e-01 2.979332773362688425e-01 3.963429896831892618e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.868697384647319794e+09
8.614404844913489123e-01 4.083909196438463285e-01 9.184977034358374759e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.633456045041307926e+09
7.260377028732398763e-01 2.593229321659763498e-01 8.062683932259029351e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.411349144824931622e+09
7.549662784220665390e-01 7.845988626083201245e-01 5.734420776390662944e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.246836404170866728e+09
9.569497034480448638e-01 4.506343328383541902e-01 4.086137403590960337e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.385431266169099808e+09
3.937912894406045972e-01 9.028411004708355447e-01 2.578313934763367676e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.658673842852911234e+09
6.661042216637864666e-01 9.817760785465003970e-01 3.170390242780642964e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.070455275684350610e+09
5.310673176524454142e-01 8.909478383028393012e-01 5.670396466546108183e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.614703066276178837e+09
3.551237047550647175e-01 2.696959507475192863e-01 7.230727290276847130e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.775337023927586794e+09
8.573557863974291537e-01 8.298016454279690812e-01 7.126246800546949256e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.398606728223181963e+09
2.985311612380078250e-01 3.007041169898849731e-02 7.001949269817897559e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.848391765050241470e+09
3.298714998774162632e-01 4.182735185872927808e-01 9.886677269852569561e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.159903872191581726e+09
8.231655724220665604e-01 9.084550471782247838e-01 1.616931359472613128e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.596912751642333508e+09
4.320157173220733338e-01 3.688049733546756581e-01 8.703355970775381589e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.669971057453067780e+09
3.445763546236992880e-01 4.515861511379009041e-01 9.165824742337073117e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.380829052463960648e+09
7.688999460992688162e-01 2.396725319704858803e-01 7.191599384873199607e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.666398027165928602e+09
1.723772187844540005e-01 7.622356684916974379e-01 9.577506201342318448e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.944642079917470455e+09
5.270611730505293524e-01 2.494794253368329828e-01 8.615906304794034298e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.406452018287885189e+09
1.068981242292331713e-01 4.097815452432529426e-02 2.048497891683124239e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.555357261274584532e+09
8.974749944560560522e-01 8.087790283326065088e-01 8.707178261231450778e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.435641197800086975e+09
4.190030223065160930e-01 3.893685572207057355e-01 4.226723796421044677e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.280982069683711052e+09
2.315885218039300808e-01 2.373064667655532256e-01 7.980999269775638227e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.912398564647831440e+09
9.658161375060279052e-01 8.607038624480211064e-01 4.644895402602692291e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.426679209720597982e+09
9.682610139443410535e-01 6.751898856140360339e-01 3.817875662779723900e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.294792211930608034e+09
9.687854488118959884e-01 5.888589500056502501e-01 5.294158098357104603e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.784704315088894606e+09
8.019840115748680942e-01 7.477217096373969252e-01 4.231187168113951236e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.574029129536703110e+09
8.159256739942342129e-01 1.669338058323316387e-01 6.259716076996204581e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.830201670906723738e+09
4.816828063585101294e-01 9.387271590062219451e-01 9.299892243199811004e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.443605686069224119e+09
1.898411831879486256e-01 6.613323107949822255e-01 5.287401218730974906e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.229051069304167747e+09
6.652683336268668812e-01 5.962468850358240147e-01 8.794919939885706972e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.680401118676582813e+09
8.221507409248762777e-03 4.553262379287336126e-01 4.019351132889734668e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.854356177189235449e+09
9.077964960122346660e-01 5.577579270569822389e-01 1.556070765318978699e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.494190431838679790e+09
7.169636747586470849e-01 8.905472457338019510e-01 5.628695037302329229e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.251458511497544765e+09
9.262735253633682664e-01 2.167772122947576596e-01 8.563797225699382176e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.380096542199988842e+09
6.823993764143493346e-01 6.716761624066707181e-01 8.486769438662518095e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.088759745251868248e+09
2.011829809051114415e-01 1.758257207481879192e-01 8.366326654665344753e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.514615358627904654e+09
5.104717072350406504e-01 4.657695661348392191e-01 3.551059111175099980e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.152371514385054827e+09
5.420221513678907810e-01 5.963823698035675136e-01 7.358826610618313113e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.389609227142478943e+09
8.695195906344416192e-01 6.013951259052613407e-01 1.888417313041028667e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.461983258800672293e+09
9.541800975985336164e-01 7.863367976023473149e-01 9.642796099635286833e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.931791590621702671e+09
6.085782964878257983e-01 9.594314923144936502e-01 5.350233479206718545e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.517909216596476793e+09
4.627194247121747539e-01 4.060123180378840679e-01 9.971833397379896713e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.104618951420532703e+09
7.485439923167398479e-01 9.844885385594319693e-01 5.967056644084939299e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.849286677784893751e+09
7.684422248401456823e-01 2.930501606065588627e-01 1.424796330578155246e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.397317202313837051e+09
3.405481144275693817e-01 7.488693077883680216e-01 2.117851655013089918e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.681812058401499748e+09
4.336663495349287745e-01 6.447836000085376273e-01 1.274933500506489903e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.333417089703463793e+09
7.733108544780950000e-01 5.344316726401058260e-01 1.691150587198907429e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.930548166003615379e+09
5.156499033199754001e-01 4.347158695728110533e-01 3.157720587362898845e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.109540792262692690e+09
5.864676510487968342e-01 3.576576393645614083e-03 3.759878529358465782e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.700194746276206255e+09
8.725578562061895305e-01 4.516450761011310266e-01 4.392270448911298475e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.074452255537532330e+09
9.610721053656947621e-01 8.954532720719459160e-01 6.387457696482529146e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.816983065934848785e+09
7.224377341732924895e-01 9.368051871711009504e-01 2.966420967960068378e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.095676811820913315e+09
9.088378593796552218e-01 1.569813250145847272e-01 5.288380208052440024e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.697427594797590017e+09
7.108377378316420581e-01 1.766459931512901482e-01 5.000400164050662344e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.270238410891999960e+09
7.478384890839894217e-01 4.999590336840045168e-01 6.198825434838894921e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.273133850436457157e+09
6.076505797847188139e-01 2.792005072387190312e-01 1.539905824862297656e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.005096958311307192e+09
4.938841991019271571e-02 9.191450085252829139e-01 3.506372957251455702e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.437988264448142767e+09
6.496906034227911686e-02 2.991533674923850805e-01 9.059697609914564298e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.769855887582523108e+09
1.455293027513171467e-01 3.737068452843614885e-01 7.726679799335995913e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.672573798969234467e+09
8.716088804639176013e-01 3.043743692063644035e-01 1.722893573789958666e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.030143034408352017e+09
3.892682767202249039e-01 6.392197520673019717e-01 7.927533716068129177e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.655795553089226961e+09
2.409908689534712156e-01 4.234951100092754217e-01 1.239073452426213695e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.166229684143025637e+09
4.992369429641323464e-01 7.386379630552728504e-01 7.124228223590804987e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.667216821736095905e+09
4.024909684372965923e-01 8.300597053539044978e-01 2.166589820049479309e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.564496744140856504e+09
2.366082075833001452e-01 5.648242557360991789e-01 1.915160133047862923e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.667354786342125177e+09
7.987102994330801398e-01 6.682605974250445113e-01 4.389595762831575154e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.261151356605567217e+09
9.732962023191390477e-01 8.988212153461947462e-01 3.073353978757070726e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.234884262249170065e+09
7.013354490902614646e-01 2.723093122418982492e-01 2.080604871137219369e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.103004323936646700e+09
5.835134650701645498e-01 8.950318972333691780e-01 2.453000661707568364e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.022356668142638326e+09
4.091601526048943560e-01 8.131151942635805874e-03 5.859276682455337726e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.368771323799702883e+09
2.063659903414521990e-01 9.134930789030875076e-01 4.445140158681186726e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.226234323081157684e+09
5.074115081955563600e-01 7.355784488550857203e-01 6.171741891038845518e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.939706350954583883e+09
7.083598504756295489e-01 4.500730228017468804e-02 1.286936229266130161e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.230741687606993914e+09
9.612083130359648786e-01 3.292570728456172269e-01 2.614215017824994547e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.295042009153505564e+09
8.213149737458718125e-01 8.056914212921573171e-02 8.541850592763089445e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.374112417895648003e+09
7.055869423555161113e-01 2.993274527631162307e-02 5.463093916498151792e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.406938757703151464e+09
6.567068611196269501e-04 2.828585209511513821e-02 7.136156322603770530e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.505328464481537342e+09
9.924313385916326835e-01 5.397894694981458796e-01 6.955232833579084728e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.738544777188000679e+09
1.943595711892744937e-01 9.295319182469715669e-01 2.431649681469070234e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.628929671127875328e+09
6.947172391410568748e-01 8.648182641749513344e-02 9.777570149406683564e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.471507839309076786e+09
6.806747327624140809e-02 7.837115671981073062e-01 5.018612487097711128e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.026833179963679790e+09
8.919387077876504977e-01 3.346989363750817459e-01 2.629873322545169811e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.809654399399238110e+09
8.330618570313959026e-01 7.214375501773315769e-01 3.715054766005883025e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.357811762888228416e+09
5.654219354786572671e-01 6.436671280249043336e-01 3.316055433555195053e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.091976229161984444e+09
9.323242650913839968e-01 8.893776852374460917e-01 8.859303790641993581e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.022285843889147997e+09
9.433626545473954295e-01 8.112688532750922388e-01 9.864479059467602395e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.626094970469884634e+09
6.257802387439326264e-02 2.466034047612206681e-01 6.661853807047557474e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.312748655283012629e+09
